episode,shaped_reward,success,steps
6703,9.20000000,1,81
6704,-10.51000000,0,52
6705,-10.40000000,0,41
6706,-10.20000000,0,21
6707,-10.17000000,0,18
6708,-10.11000000,0,12
6709,-10.19000000,0,20
6710,-10.65000000,0,66
6711,-10.35000000,0,36
6712,-10.31000000,0,32
6713,-10.12000000,0,13
6714,-10.13000000,0,14
6715,-10.16000000,0,17
6716,-10.51000000,0,52
6717,-10.49000000,0,50
6718,-10.63000000,0,64
6719,-10.40000000,0,41
6720,-10.27000000,0,28
6721,8.71000000,1,130
6722,-10.82000000,0,83
6723,9.56000000,1,45
6724,-10.11000000,0,12
6725,-11.11000000,0,112
6726,-10.41000000,0,42
6727,8.41000000,1,160
6728,-10.12000000,0,13
6729,-10.39000000,0,40
6730,-10.16000000,0,17
6731,-10.85000000,0,86
6732,-10.83000000,0,84
6733,-11.41000000,0,142
6734,-10.43000000,0,44
6735,-10.12000000,0,13
6736,-10.26000000,0,27
6737,-10.05000000,0,6
6738,-10.34000000,0,35
6739,-10.29000000,0,30
6740,-10.85000000,0,86
6741,-10.72000000,0,73
6742,-10.77000000,0,78
6743,9.26000000,1,75
6744,8.63000000,1,138
6745,-10.29000000,0,30
6746,-10.43000000,0,44
6747,-10.15000000,0,16
6748,-10.10000000,0,11
6749,-10.39000000,0,40
6750,-10.34000000,0,35
6751,-10.13000000,0,14
6752,-10.33000000,0,34
6753,-10.58000000,0,59
6754,-10.26000000,0,27
6755,-10.43000000,0,44
6756,-10.81000000,0,82
6757,-10.21000000,0,22
6758,-10.45000000,0,46
6759,-10.33000000,0,34
6760,-10.76000000,0,77
6761,-10.27000000,0,28
6762,-10.05000000,0,6
6763,-10.63000000,0,64
6764,9.41000000,1,60
6765,-10.26000000,0,27
6766,-10.25000000,0,26
6767,-10.16000000,0,17
6768,-10.31000000,0,32
6769,8.54000000,1,147
6770,-10.23000000,0,24
6771,-10.16000000,0,17
6772,-10.22000000,0,23
6773,-10.31000000,0,32
6774,8.75000000,1,126
6775,-10.29000000,0,30
6776,-10.03000000,0,4
6777,9.49000000,1,52
6778,-10.38000000,0,39
6779,-11.35000000,0,136
6780,-10.33000000,0,34
6781,-10.81000000,0,82
6782,-10.30000000,0,31
6783,-10.15000000,0,16
6784,-10.52000000,0,53
6785,-10.26000000,0,27
6786,9.19000000,1,82
6787,8.44000000,1,157
6788,-10.20000000,0,21
6789,-10.04000000,0,5
6790,-10.27000000,0,28
6791,-10.82000000,0,83
6792,-10.39000000,0,40
6793,-10.24000000,0,25
6794,-10.38000000,0,39
6795,-10.03000000,0,4
6796,-10.15000000,0,16
6797,-10.76000000,0,77
6798,-10.16000000,0,17
6799,-10.80000000,0,81
6800,-10.37000000,0,38
6801,-10.76000000,0,77
6802,-10.14000000,0,15
6803,-10.67000000,0,68
6804,8.71000000,1,130
6805,-10.16000000,0,17
6806,-10.59000000,0,60
6807,-10.49000000,0,50
6808,-10.77000000,0,78
6809,-10.44000000,0,45
6810,-10.09000000,0,10
6811,9.56000000,1,45
6812,-10.62000000,0,63
6813,-10.88000000,0,89
6814,-10.09000000,0,10
6815,-10.43000000,0,44
6816,-10.30000000,0,31
6817,9.39000000,1,62
6818,-10.43000000,0,44
6819,-10.23000000,0,24
6820,-10.53000000,0,54
6821,-10.19000000,0,20
6822,-10.41000000,0,42
6823,-10.08000000,0,9
6824,-10.43000000,0,44
6825,-10.08000000,0,9
6826,-10.11000000,0,12
6827,-10.28000000,0,29
6828,-10.14000000,0,15
6829,-10.49000000,0,50
6830,-10.33000000,0,34
6831,-11.97000000,0,198
6832,-10.30000000,0,31
6833,-10.21000000,0,22
6834,-10.06000000,0,7
6835,7.97000000,1,204
6836,-10.05000000,0,6
6837,-11.01000000,0,102
6838,-10.15000000,0,16
6839,-10.65000000,0,66
6840,-10.41000000,0,42
6841,-10.33000000,0,34
6842,-10.17000000,0,18
6843,-10.46000000,0,47
6844,-10.12000000,0,13
6845,-10.22000000,0,23
6846,-10.54000000,0,55
6847,-10.30000000,0,31
6848,-10.25000000,0,26
6849,-10.51000000,0,52
6850,-11.10000000,0,111
6851,-10.48000000,0,49
6852,9.49000000,1,52
6853,9.45000000,1,56
6854,8.83000000,1,118
6855,-10.10000000,0,11
6856,9.36000000,1,65
6857,-10.36000000,0,37
6858,-11.33000000,0,134
6859,-10.20000000,0,21
6860,-10.62000000,0,63
6861,8.11000000,1,190
6862,-11.23000000,0,124
6863,8.94000000,1,107
6864,-10.16000000,0,17
6865,-10.29000000,0,30
6866,-10.47000000,0,48
6867,-10.16000000,0,17
6868,-10.29000000,0,30
6869,-10.08000000,0,9
6870,8.72000000,1,129
6871,-10.21000000,0,22
6872,9.07000000,1,94
6873,-10.37000000,0,38
6874,9.13000000,1,88
6875,-10.60000000,0,61
6876,-10.10000000,0,11
6877,-10.35000000,0,36
6878,-10.45000000,0,46
6879,-10.08000000,0,9
6880,-10.78000000,0,79
6881,-10.03000000,0,4
6882,-10.12000000,0,13
6883,-11.31000000,0,132
6884,-10.25000000,0,26
6885,-10.22000000,0,23
6886,-10.07000000,0,8
6887,-10.34000000,0,35
6888,-10.92000000,0,93
6889,-10.22000000,0,23
6890,-10.66000000,0,67
6891,-10.14000000,0,15
6892,8.93000000,1,108
6893,-11.04000000,0,105
6894,-10.55000000,0,56
6895,-10.40000000,0,41
6896,-10.41000000,0,42
6897,-10.31000000,0,32
6898,-10.77000000,0,78
6899,-10.62000000,0,63
6900,-10.74000000,0,75
6901,-10.47000000,0,48
6902,-10.26000000,0,27
6903,-10.48000000,0,49
6904,-10.47000000,0,48
6905,-10.16000000,0,17
6906,-10.08000000,0,9
6907,-11.57000000,0,158
6908,-10.13000000,0,14
6909,-10.37000000,0,38
6910,-10.31000000,0,32
6911,-10.46000000,0,47
6912,-10.52000000,0,53
6913,-10.30000000,0,31
6914,-10.04000000,0,5
6915,-10.28000000,0,29
6916,-10.39000000,0,40
6917,-11.49000000,0,150
6918,-10.30000000,0,31
6919,-10.05000000,0,6
6920,-10.74000000,0,75
6921,-10.23000000,0,24
6922,-10.13000000,0,14
6923,9.38000000,1,63
6924,-10.03000000,0,4
6925,-10.19000000,0,20
6926,-10.22000000,0,23
6927,-10.64000000,0,65
6928,-10.19000000,0,20
6929,-10.32000000,0,33
6930,-10.11000000,0,12
6931,-10.15000000,0,16
6932,-10.18000000,0,19
6933,-10.25000000,0,26
6934,-10.19000000,0,20
6935,-10.54000000,0,55
6936,-10.21000000,0,22
6937,-10.19000000,0,20
6938,-10.25000000,0,26
6939,-10.53000000,0,54
6940,-10.65000000,0,66
6941,-10.16000000,0,17
6942,-10.22000000,0,23
6943,-10.64000000,0,65
6944,-10.55000000,0,56
6945,8.61000000,1,140
6946,-10.43000000,0,44
6947,-10.06000000,0,7
6948,-10.60000000,0,61
6949,-11.83000000,0,184
6950,-10.63000000,0,64
6951,-10.11000000,0,12
6952,-10.22000000,0,23
6953,-10.17000000,0,18
6954,9.37000000,1,64
6955,-10.18000000,0,19
6956,9.04000000,1,97
6957,-10.74000000,0,75
6958,-10.36000000,0,37
6959,-10.09000000,0,10
6960,-10.20000000,0,21
6961,8.74000000,1,127
6962,-10.19000000,0,20
6963,-10.42000000,0,43
6964,-10.32000000,0,33
6965,-10.14000000,0,15
6966,-10.92000000,0,93
6967,8.94000000,1,107
6968,-10.29000000,0,30
6969,-10.25000000,0,26
6970,-10.23000000,0,24
6971,-10.25000000,0,26
6972,-10.20000000,0,21
6973,-10.54000000,0,55
6974,-10.07000000,0,8
6975,8.77000000,1,124
6976,-10.78000000,0,79
6977,-10.25000000,0,26
6978,-10.11000000,0,12
6979,-10.33000000,0,34
6980,-10.15000000,0,16
6981,8.94000000,1,107
6982,9.21000000,1,80
6983,-10.10000000,0,11
6984,-10.03000000,0,4
6985,-10.25000000,0,26
6986,-10.32000000,0,33
6987,-10.09000000,0,10
6988,9.06000000,1,95
6989,-10.13000000,0,14
6990,-10.50000000,0,51
6991,-10.03000000,0,4
6992,-11.03000000,0,104
6993,9.10000000,1,91
6994,9.18000000,1,83
6995,-10.80000000,0,81
6996,-10.46000000,0,47
6997,-10.50000000,0,51
6998,-10.57000000,0,58
6999,-10.45000000,0,46
7000,8.93000000,1,108
7001,-10.24000000,0,25
7002,-10.30000000,0,31
7003,-10.58000000,0,59
7004,-10.22000000,0,23
7005,-10.44000000,0,45
7006,-10.11000000,0,12
7007,-10.38000000,0,39
7008,-10.73000000,0,74
7009,-10.13000000,0,14
7010,-10.44000000,0,45
7011,-11.03000000,0,104
7012,-10.35000000,0,36
7013,8.71000000,1,130
7014,-10.64000000,0,65
7015,-10.73000000,0,74
7016,-10.77000000,0,78
7017,9.21000000,1,80
7018,-10.26000000,0,27
7019,8.70000000,1,131
7020,-10.57000000,0,58
7021,-10.43000000,0,44
7022,-10.45000000,0,46
7023,-10.18000000,0,19
7024,-10.43000000,0,44
7025,8.96000000,1,105
7026,-10.79000000,0,80
7027,-10.29000000,0,30
7028,-10.33000000,0,34
7029,-10.15000000,0,16
7030,-10.72000000,0,73
7031,-10.58000000,0,59
7032,-10.54000000,0,55
7033,-10.75000000,0,76
7034,-10.09000000,0,10
7035,-10.06000000,0,7
7036,-11.26000000,0,127
7037,-10.39000000,0,40
7038,-10.20000000,0,21
7039,-10.37000000,0,38
7040,-10.35000000,0,36
7041,-10.40000000,0,41
7042,-10.99000000,0,100
7043,-10.73000000,0,74
7044,-10.43000000,0,44
7045,-10.31000000,0,32
7046,-10.73000000,0,74
7047,-10.11000000,0,12
7048,-10.12000000,0,13
7049,-10.04000000,0,5
7050,-10.20000000,0,21
7051,-10.27000000,0,28
7052,-10.27000000,0,28
7053,-10.27000000,0,28
7054,-11.14000000,0,115
7055,-10.46000000,0,47
7056,-10.27000000,0,28
7057,-10.28000000,0,29
7058,-10.38000000,0,39
7059,-10.08000000,0,9
7060,-10.18000000,0,19
7061,-10.27000000,0,28
7062,-10.30000000,0,31
7063,-11.44000000,0,145
7064,-10.22000000,0,23
7065,9.43000000,1,58
7066,-10.27000000,0,28
7067,9.40000000,1,61
7068,-10.12000000,0,13
7069,-10.43000000,0,44
7070,-10.16000000,0,17
7071,-10.44000000,0,45
7072,-10.73000000,0,74
7073,-10.45000000,0,46
7074,9.09000000,1,92
7075,-10.55000000,0,56
7076,-10.38000000,0,39
7077,-10.14000000,0,15
7078,-10.31000000,0,32
7079,-10.51000000,0,52
7080,-10.06000000,0,7
7081,-10.50000000,0,51
7082,-10.37000000,0,38
7083,9.42000000,1,59
7084,-10.82000000,0,83
7085,-10.31000000,0,32
7086,-10.28000000,0,29
7087,-10.11000000,0,12
7088,-10.64000000,0,65
7089,-11.20000000,0,121
7090,8.98000000,1,103
7091,-10.72000000,0,73
7092,-10.21000000,0,22
7093,-10.85000000,0,86
7094,-10.72000000,0,73
7095,-10.29000000,0,30
7096,-10.26000000,0,27
7097,-10.36000000,0,37
7098,-10.18000000,0,19
7099,-10.20000000,0,21
7100,-10.16000000,0,17
7101,-10.20000000,0,21
7102,-10.21000000,0,22
7103,8.21000000,1,180
7104,-10.12000000,0,13
7105,-10.52000000,0,53
7106,-10.48000000,0,49
7107,-10.38000000,0,39
7108,8.74000000,1,127
7109,-10.58000000,0,59
7110,8.87000000,1,114
7111,-10.40000000,0,41
7112,-10.39000000,0,40
7113,-10.03000000,0,4
7114,-10.39000000,0,40
7115,9.17000000,1,84
7116,9.09000000,1,92
7117,-10.29000000,0,30
7118,-10.20000000,0,21
7119,-10.53000000,0,54
7120,-10.08000000,0,9
7121,-10.16000000,0,17
7122,-10.14000000,0,15
7123,-10.43000000,0,44
7124,-11.35000000,0,136
7125,-10.16000000,0,17
7126,-10.18000000,0,19
7127,-10.23000000,0,24
7128,-10.67000000,0,68
7129,-10.31000000,0,32
7130,-11.90000000,0,191
7131,-10.13000000,0,14
7132,-10.49000000,0,50
7133,-10.07000000,0,8
7134,-10.18000000,0,19
7135,-10.15000000,0,16
7136,-10.07000000,0,8
7137,-10.59000000,0,60
7138,-11.60000000,0,161
7139,-10.42000000,0,43
7140,-10.27000000,0,28
7141,-10.15000000,0,16
7142,-10.15000000,0,16
7143,-10.61000000,0,62
7144,-10.27000000,0,28
7145,-10.13000000,0,14
7146,-10.55000000,0,56
7147,-10.37000000,0,38
7148,-10.12000000,0,13
7149,-10.57000000,0,58
7150,-10.47000000,0,48
7151,-10.77000000,0,78
7152,-10.20000000,0,21
7153,-11.57000000,0,158
7154,-10.24000000,0,25
7155,-10.55000000,0,56
7156,9.55000000,1,46
7157,-10.24000000,0,25
7158,-10.13000000,0,14
7159,8.02000000,1,199
7160,-10.29000000,0,30
7161,-10.24000000,0,25
7162,-10.07000000,0,8
7163,-10.82000000,0,83
7164,8.80000000,1,121
7165,-10.76000000,0,77
7166,-10.54000000,0,55
7167,-10.45000000,0,46
7168,-10.13000000,0,14
7169,-10.87000000,0,88
7170,-10.50000000,0,51
7171,-10.37000000,0,38
7172,-10.22000000,0,23
7173,-10.26000000,0,27
7174,-10.33000000,0,34
7175,-10.33000000,0,34
7176,-10.16000000,0,17
7177,-10.05000000,0,6
7178,8.86000000,1,115
7179,-10.26000000,0,27
7180,-10.11000000,0,12
7181,-11.36000000,0,137
7182,-10.34000000,0,35
7183,8.87000000,1,114
7184,-10.15000000,0,16
7185,-10.19000000,0,20
7186,-10.43000000,0,44
7187,-10.07000000,0,8
7188,-10.23000000,0,24
7189,-10.29000000,0,30
7190,-10.22000000,0,23
7191,9.37000000,1,64
7192,9.20000000,1,81
7193,-10.46000000,0,47
7194,-10.28000000,0,29
7195,-10.30000000,0,31
7196,-10.15000000,0,16
7197,-10.15000000,0,16
7198,-10.12000000,0,13
7199,-11.28000000,0,129
7200,-10.37000000,0,38
7201,9.06000000,1,95
7202,-10.18000000,0,19
7203,-10.32000000,0,33
7204,-10.73000000,0,74
7205,-10.48000000,0,49
7206,-10.29000000,0,30
7207,-10.69000000,0,70
7208,-10.20000000,0,21
7209,-10.14000000,0,15
7210,9.07000000,1,94
7211,-10.32000000,0,33
7212,-10.34000000,0,35
7213,-10.19000000,0,20
7214,-10.33000000,0,34
7215,-10.52000000,0,53
7216,-10.29000000,0,30
7217,-10.04000000,0,5
7218,-10.65000000,0,66
7219,-10.34000000,0,35
7220,-10.69000000,0,70
7221,-10.27000000,0,28
7222,-10.23000000,0,24
7223,8.93000000,1,108
7224,-10.12000000,0,13
7225,-10.17000000,0,18
7226,-10.13000000,0,14
7227,-10.89000000,0,90
7228,-10.56000000,0,57
7229,-10.16000000,0,17
7230,9.06000000,1,95
7231,-10.03000000,0,4
7232,-10.53000000,0,54
7233,-11.25000000,0,126
7234,-10.24000000,0,25
7235,-10.78000000,0,79
7236,-10.31000000,0,32
7237,-11.13000000,0,114
7238,9.34000000,1,67
7239,-10.37000000,0,38
7240,-10.19000000,0,20
7241,-10.05000000,0,6
7242,9.37000000,1,64
7243,-10.15000000,0,16
7244,-10.93000000,0,94
7245,-10.35000000,0,36
7246,-10.15000000,0,16
7247,-10.59000000,0,60
7248,-10.63000000,0,64
7249,-10.55000000,0,56
7250,9.12000000,1,89
7251,-10.05000000,0,6
7252,-10.55000000,0,56
7253,-10.14000000,0,15
7254,-10.13000000,0,14
7255,-10.45000000,0,46
7256,-10.59000000,0,60
7257,-10.46000000,0,47
7258,-10.14000000,0,15
7259,-10.33000000,0,34
7260,-10.99000000,0,100
7261,-10.41000000,0,42
7262,-10.52000000,0,53
7263,-10.38000000,0,39
7264,-10.54000000,0,55
7265,-10.08000000,0,9
7266,-10.26000000,0,27
7267,-10.24000000,0,25
7268,-10.29000000,0,30
7269,-10.47000000,0,48
7270,-10.74000000,0,75
7271,-10.51000000,0,52
7272,-10.99000000,0,100
7273,-10.55000000,0,56
7274,-10.47000000,0,48
7275,-10.39000000,0,40
7276,-10.18000000,0,19
7277,-10.57000000,0,58
7278,-10.08000000,0,9
7279,-10.22000000,0,23
7280,-10.30000000,0,31
7281,-10.60000000,0,61
7282,-10.74000000,0,75
7283,-10.24000000,0,25
7284,8.83000000,1,118
7285,-10.56000000,0,57
7286,8.54000000,1,147
7287,-10.37000000,0,38
7288,-10.28000000,0,29
7289,-10.14000000,0,15
7290,9.28000000,1,73
7291,-10.62000000,0,63
7292,-10.62000000,0,63
7293,-10.73000000,0,74
7294,-10.72000000,0,73
7295,-10.54000000,0,55
7296,-10.39000000,0,40
7297,-10.82000000,0,83
7298,-11.04000000,0,105
7299,-10.10000000,0,11
7300,-10.24000000,0,25
7301,-10.12000000,0,13
7302,-10.51000000,0,52
7303,-10.11000000,0,12
7304,-10.50000000,0,51
7305,-10.75000000,0,76
7306,-10.11000000,0,12
7307,-10.42000000,0,43
7308,-10.34000000,0,35
7309,-10.48000000,0,49
7310,-10.96000000,0,97
7311,-10.26000000,0,27
7312,-11.63000000,0,164
7313,-10.19000000,0,20
7314,9.09000000,1,92
7315,-10.85000000,0,86
7316,-10.33000000,0,34
7317,-11.41000000,0,142
7318,-10.29000000,0,30
7319,-10.11000000,0,12
7320,-10.55000000,0,56
7321,-11.18000000,0,119
7322,9.37000000,1,64
7323,-10.26000000,0,27
7324,-10.17000000,0,18
7325,-10.13000000,0,14
7326,-10.64000000,0,65
7327,-10.12000000,0,13
7328,9.25000000,1,76
7329,9.25000000,1,76
7330,-10.49000000,0,50
7331,-10.11000000,0,12
7332,-10.15000000,0,16
7333,-10.17000000,0,18
7334,-10.20000000,0,21
7335,-10.24000000,0,25
7336,-10.78000000,0,79
7337,-10.43000000,0,44
7338,-10.37000000,0,38
7339,-10.57000000,0,58
7340,-10.22000000,0,23
7341,8.83000000,1,118
7342,-10.28000000,0,29
7343,-10.22000000,0,23
7344,-10.27000000,0,28
7345,-11.91000000,0,192
7346,-10.72000000,0,73
7347,-10.86000000,0,87
7348,-10.09000000,0,10
7349,-10.19000000,0,20
7350,-10.32000000,0,33
7351,-10.43000000,0,44
7352,-10.13000000,0,14
7353,-10.44000000,0,45
7354,9.48000000,1,53
7355,-10.07000000,0,8
7356,-10.04000000,0,5
7357,-10.22000000,0,23
7358,-10.95000000,0,96
7359,-11.04000000,0,105
7360,8.92000000,1,109
7361,-10.57000000,0,58
7362,9.12000000,1,89
7363,-10.84000000,0,85
7364,8.61000000,1,140
7365,-11.36000000,0,137
7366,-10.43000000,0,44
7367,-10.31000000,0,32
7368,-10.09000000,0,10
7369,-10.53000000,0,54
7370,-10.94000000,0,95
7371,-10.79000000,0,80
7372,7.89000000,1,212
7373,-10.49000000,0,50
7374,-10.05000000,0,6
7375,-10.71000000,0,72
7376,8.25000000,1,176
7377,9.33000000,1,68
7378,-11.03000000,0,104
7379,-10.33000000,0,34
7380,-10.95000000,0,96
7381,-10.39000000,0,40
7382,-10.67000000,0,68
7383,-10.08000000,0,9
7384,-10.12000000,0,13
7385,-10.78000000,0,79
7386,-10.08000000,0,9
7387,9.12000000,1,89
7388,-10.54000000,0,55
7389,-10.39000000,0,40
7390,-10.20000000,0,21
7391,9.00000000,1,101
7392,-10.62000000,0,63
7393,-10.35000000,0,36
7394,-10.67000000,0,68
7395,-10.18000000,0,19
7396,-10.16000000,0,17
7397,-10.18000000,0,19
7398,-10.09000000,0,10
7399,-10.20000000,0,21
7400,-10.09000000,0,10
7401,-10.63000000,0,64
7402,-10.52000000,0,53
7403,-10.28000000,0,29
7404,-10.37000000,0,38
7405,-10.23000000,0,24
7406,-10.41000000,0,42
7407,8.35000000,1,166
7408,-10.35000000,0,36
7409,-10.22000000,0,23
7410,-10.32000000,0,33
7411,-10.30000000,0,31
7412,-10.41000000,0,42
7413,-10.06000000,0,7
7414,-10.39000000,0,40
7415,-10.62000000,0,63
7416,-10.09000000,0,10
7417,-10.28000000,0,29
7418,-10.35000000,0,36
7419,8.37000000,1,164
7420,-10.35000000,0,36
7421,-10.51000000,0,52
7422,8.76000000,1,125
7423,8.88000000,1,113
7424,-10.08000000,0,9
7425,-10.47000000,0,48
7426,-10.44000000,0,45
7427,9.30000000,1,71
7428,-10.85000000,0,86
7429,-10.28000000,0,29
7430,-10.34000000,0,35
7431,-10.60000000,0,61
7432,-10.17000000,0,18
7433,-10.04000000,0,5
7434,-10.43000000,0,44
7435,-10.07000000,0,8
7436,-10.40000000,0,41
7437,-10.14000000,0,15
7438,8.50000000,1,151
7439,-11.83000000,0,184
7440,9.33000000,1,68
7441,-10.08000000,0,9
7442,-10.30000000,0,31
7443,-10.05000000,0,6
7444,-10.34000000,0,35
7445,-12.79000000,0,280
7446,8.91000000,1,110
7447,-10.47000000,0,48
7448,-11.05000000,0,106
7449,-10.84000000,0,85
7450,-10.34000000,0,35
7451,-10.08000000,0,9
7452,-11.07000000,0,108
7453,-10.07000000,0,8
7454,-10.44000000,0,45
7455,-10.78000000,0,79
7456,-10.22000000,0,23
7457,-10.17000000,0,18
7458,-10.25000000,0,26
7459,-10.54000000,0,55
7460,-10.26000000,0,27
7461,-11.05000000,0,106
7462,-10.09000000,0,10
7463,8.98000000,1,103
7464,8.33000000,1,168
7465,-10.49000000,0,50
7466,8.69000000,1,132
7467,8.71000000,1,130
7468,-10.13000000,0,14
7469,-10.13000000,0,14
7470,-10.16000000,0,17
7471,-10.19000000,0,20
7472,-10.16000000,0,17
7473,-10.45000000,0,46
7474,-10.73000000,0,74
7475,-10.19000000,0,20
7476,-10.21000000,0,22
7477,8.65000000,1,136
7478,-10.05000000,0,6
7479,8.75000000,1,126
7480,-10.17000000,0,18
7481,-10.26000000,0,27
7482,-10.68000000,0,69
7483,-10.74000000,0,75
7484,-11.34000000,0,135
7485,-10.29000000,0,30
7486,-11.03000000,0,104
7487,-10.60000000,0,61
7488,-10.70000000,0,71
7489,-10.75000000,0,76
7490,-10.54000000,0,55
7491,-10.78000000,0,79
7492,-10.94000000,0,95
7493,-11.38000000,0,139
7494,7.79000000,1,222
7495,8.44000000,1,157
7496,-10.56000000,0,57
7497,-10.24000000,0,25
7498,8.69000000,1,132
7499,9.17000000,1,84
7500,-10.26000000,0,27
7501,8.48000000,1,153
7502,-10.45000000,0,46
7503,8.98000000,1,103
7504,-10.25000000,0,26
7505,-10.77000000,0,78
7506,9.40000000,1,61
7507,-10.24000000,0,25
7508,-10.10000000,0,11
7509,-10.36000000,0,37
7510,9.19000000,1,82
7511,-10.33000000,0,34
7512,-10.55000000,0,56
7513,-10.58000000,0,59
7514,-10.21000000,0,22
7515,-10.65000000,0,66
7516,-10.43000000,0,44
7517,-10.40000000,0,41
7518,8.68000000,1,133
7519,-10.74000000,0,75
7520,-11.14000000,0,115
7521,-10.07000000,0,8
7522,-10.14000000,0,15
7523,-10.89000000,0,90
7524,-10.48000000,0,49
7525,-10.80000000,0,81
7526,-10.95000000,0,96
7527,-10.97000000,0,98
7528,-10.55000000,0,56
7529,-10.41000000,0,42
7530,-10.28000000,0,29
7531,-10.57000000,0,58
7532,-10.35000000,0,36
7533,-10.25000000,0,26
7534,-10.85000000,0,86
7535,-11.06000000,0,107
7536,-10.24000000,0,25
7537,-10.40000000,0,41
7538,-10.09000000,0,10
7539,8.32000000,1,169
7540,9.57000000,1,44
7541,-10.42000000,0,43
7542,-10.13000000,0,14
7543,-10.45000000,0,46
7544,8.69000000,1,132
7545,-10.25000000,0,26
7546,-10.57000000,0,58
7547,-10.62000000,0,63
7548,-10.50000000,0,51
7549,8.84000000,1,117
7550,-10.36000000,0,37
7551,-10.68000000,0,69
7552,-10.25000000,0,26
7553,8.85000000,1,116
7554,-10.26000000,0,27
7555,-10.17000000,0,18
7556,-10.47000000,0,48
7557,-10.47000000,0,48
7558,-10.27000000,0,28
7559,-10.06000000,0,7
7560,-10.39000000,0,40
7561,-10.73000000,0,74
7562,-10.21000000,0,22
7563,-10.23000000,0,24
7564,-10.46000000,0,47
7565,-10.22000000,0,23
7566,-10.38000000,0,39
7567,8.98000000,1,103
7568,-10.52000000,0,53
7569,9.07000000,1,94
7570,-10.67000000,0,68
7571,-10.85000000,0,86
7572,-10.29000000,0,30
7573,-10.90000000,0,91
7574,8.86000000,1,115
7575,-10.22000000,0,23
7576,-10.44000000,0,45
7577,-10.28000000,0,29
7578,-11.27000000,0,128
7579,-11.05000000,0,106
7580,-10.72000000,0,73
7581,-10.62000000,0,63
7582,-10.34000000,0,35
7583,9.26000000,1,75
7584,-10.28000000,0,29
7585,-10.25000000,0,26
7586,-10.65000000,0,66
7587,-10.24000000,0,25
7588,-10.70000000,0,71
7589,-10.13000000,0,14
7590,9.35000000,1,66
7591,-11.35000000,0,136
7592,-10.09000000,0,10
7593,-10.99000000,0,100
7594,-10.53000000,0,54
7595,-10.25000000,0,26
7596,-10.44000000,0,45
7597,-11.08000000,0,109
7598,-10.13000000,0,14
7599,-10.63000000,0,64
7600,-11.20000000,0,121
7601,-10.20000000,0,21
7602,-10.96000000,0,97
7603,-10.37000000,0,38
7604,9.43000000,1,58
7605,-10.29000000,0,30
7606,8.82000000,1,119
7607,-10.77000000,0,78
7608,-10.67000000,0,68
7609,-10.29000000,0,30
7610,-10.28000000,0,29
7611,9.18000000,1,83
7612,8.57000000,1,144
7613,-10.40000000,0,41
7614,-11.12000000,0,113
7615,-10.06000000,0,7
7616,-10.12000000,0,13
7617,9.62000000,1,39
7618,-10.25000000,0,26
7619,-10.70000000,0,71
7620,8.83000000,1,118
7621,-10.21000000,0,22
7622,-10.10000000,0,11
7623,-10.87000000,0,88
7624,-10.43000000,0,44
7625,-10.86000000,0,87
7626,-10.29000000,0,30
7627,8.98000000,1,103
7628,9.35000000,1,66
7629,-10.67000000,0,68
7630,-10.16000000,0,17
7631,-10.85000000,0,86
7632,-10.22000000,0,23
7633,-10.39000000,0,40
7634,9.23000000,1,78
7635,-10.83000000,0,84
7636,-10.78000000,0,79
7637,-10.41000000,0,42
7638,-10.36000000,0,37
7639,-10.32000000,0,33
7640,8.82000000,1,119
7641,-10.36000000,0,37
7642,-10.28000000,0,29
7643,-10.57000000,0,58
7644,-10.55000000,0,56
7645,7.52000000,1,249
7646,8.70000000,1,131
7647,-10.33000000,0,34
7648,-11.19000000,0,120
7649,8.65000000,1,136
7650,-10.57000000,0,58
7651,-10.43000000,0,44
7652,8.38000000,1,163
7653,-10.36000000,0,37
7654,8.63000000,1,138
7655,-10.27000000,0,28
7656,-10.59000000,0,60
7657,-10.21000000,0,22
7658,-10.32000000,0,33
7659,-10.49000000,0,50
7660,6.80000000,1,321
7661,-10.46000000,0,47
7662,9.11000000,1,90
7663,-10.50000000,0,51
7664,-10.26000000,0,27
7665,-11.10000000,0,111
7666,-10.51000000,0,52
7667,-10.27000000,0,28
7668,-10.26000000,0,27
7669,-10.62000000,0,63
7670,-10.03000000,0,4
